external_key,lemma,pos,level,freq_rank,ru_gloss,notes
wfpt-01802,mapa,noun,,1853,географическая карта,pilot_safe_subset
wfpt-01803,medicina,noun,,1854,медицина,pilot_safe_subset
wfpt-01808,ponte,noun,,1859,мост,pilot_safe_subset
wfpt-01810,produto,noun,,1861,продукция,pilot_safe_subset
wfpt-01814,salvar,verb,,1865,спасать,pilot_safe_subset
wfpt-01815,sentimento,noun,,1866,чувство,pilot_safe_subset
wfpt-01824,comentário,noun,,1876,замечание,pilot_safe_subset
wfpt-01825,concurso,noun,,1877,конкурс,pilot_safe_subset
wfpt-01827,desenho,noun,,1879,рисунок,pilot_safe_subset
wfpt-01834,formato,noun,,1886,формат,pilot_safe_subset
wfpt-01835,fotografia,noun,,1887,фотография,pilot_safe_subset
wfpt-01839,intenção,noun,,1891,намерение,pilot_safe_subset
wfpt-01840,itália,noun,,1892,италия,pilot_safe_subset
wfpt-01849,perigo,noun,,1902,опасность,pilot_safe_subset
wfpt-01851,potencial,noun,,1904,возможность,pilot_safe_subset
wfpt-01852,princípio,noun,,1905,нача́ло,pilot_safe_subset
wfpt-01853,raiva,noun,,1906,бешенство,pilot_safe_subset
wfpt-01855,sítio,noun,,1908,осада,pilot_safe_subset
wfpt-01859,apartamento,noun,,1912,квартира,pilot_safe_subset
wfpt-01860,arma,noun,,1913,оружие,pilot_safe_subset
wfpt-01871,esforço,noun,,1924,усилие,pilot_safe_subset
wfpt-01876,figura,noun,,1929,образ,pilot_safe_subset
wfpt-01877,folha,noun,,1930,лист,pilot_safe_subset
wfpt-01879,infância,noun,,1932,детство,pilot_safe_subset
wfpt-01880,israel,noun,,1933,израиль,pilot_safe_subset
wfpt-01882,marcos,noun,,1935,марк,pilot_safe_subset
wfpt-01883,mau,noun,,1936,плохой,pilot_safe_subset
wfpt-01888,precisar,verb,,1941,нуждаться,pilot_safe_subset
wfpt-01889,pão,noun,,1942,хлеб,pilot_safe_subset
wfpt-01893,roberto,noun,,1946,роберт,pilot_safe_subset
wfpt-01894,russo,noun,,1947,русский,pilot_safe_subset
wfpt-01899,tela,noun,,1952,экран,pilot_safe_subset
wfpt-01900,tira,noun,,1953,полоса,pilot_safe_subset
wfpt-01901,vento,noun,,1954,ветер,pilot_safe_subset
wfpt-01904,atitude,noun,,1957,установка,pilot_safe_subset
wfpt-01906,bateria,noun,,1959,батарея,pilot_safe_subset
wfpt-01912,crescer,verb,,1965,расти,pilot_safe_subset
wfpt-01917,discussão,noun,,1970,обсуждение,pilot_safe_subset
wfpt-01922,estrela,noun,,1975,звезда,pilot_safe_subset
wfpt-01927,independência,noun,,1980,независимость,pilot_safe_subset
wfpt-01928,leão,noun,,1981,лев,pilot_safe_subset
wfpt-01938,quadro,noun,,1991,кадр,pilot_safe_subset
wfpt-01940,raio,noun,,1993,молния,pilot_safe_subset
wfpt-01943,senado,noun,,1996,сенат,pilot_safe_subset
wfpt-01944,senador,noun,,1997,сенатор,pilot_safe_subset
wfpt-01945,transmissão,noun,,1998,коробка передач,pilot_safe_subset
wfpt-01960,grau,noun,,2014,градус,pilot_safe_subset
wfpt-01961,inferno,noun,,2015,ад,pilot_safe_subset
wfpt-01966,parede,noun,,2020,стена,pilot_safe_subset
wfpt-01987,decreto,noun,,2041,декрет,pilot_safe_subset
wfpt-01995,esporte,noun,,2049,спорт,pilot_safe_subset
wfpt-01999,guia,noun,,2053,гид,pilot_safe_subset
wfpt-02000,henrique,noun,,2054,генрих,pilot_safe_subset
wfpt-02001,jantar,noun,,2055,обед,pilot_safe_subset
wfpt-02002,leitura,noun,,2056,чтение,pilot_safe_subset
wfpt-02005,onda,noun,,2059,волна,pilot_safe_subset
wfpt-02006,par,noun,,2060,пара,pilot_safe_subset
wfpt-02029,cheiro,noun,,2083,запах,pilot_safe_subset
wfpt-02030,cliente,noun,,2084,клиент,pilot_safe_subset
wfpt-02031,coleção,noun,,2085,собрание,pilot_safe_subset
wfpt-02039,ferro,noun,,2093,железо,pilot_safe_subset
wfpt-02040,frase,noun,,2094,фраза,pilot_safe_subset
wfpt-02043,honra,noun,,2097,честь,pilot_safe_subset
wfpt-02044,humanidade,noun,,2098,гуманность,pilot_safe_subset
wfpt-02048,juventude,noun,,2102,юность,pilot_safe_subset
wfpt-02055,novela,noun,,2109,новелла,pilot_safe_subset
wfpt-02058,produzir,verb,,2112,делать,pilot_safe_subset
wfpt-02059,província,noun,,2113,провинция,pilot_safe_subset
wfpt-02061,rafael,noun,,2115,рафаил,pilot_safe_subset
wfpt-02067,tradição,noun,,2121,традиция,pilot_safe_subset
wfpt-02074,bandeira,noun,,2128,флаг,pilot_safe_subset
wfpt-02075,bolsa,noun,,2129,стипендия,pilot_safe_subset
wfpt-02076,braço,noun,,2130,рука,pilot_safe_subset
wfpt-02077,bruno,noun,,2131,бруно,pilot_safe_subset
wfpt-02078,camisa,noun,,2132,рубашка,pilot_safe_subset
wfpt-02079,conflito,noun,,2133,конфликт,pilot_safe_subset
wfpt-02080,consumo,noun,,2134,потребление,pilot_safe_subset
wfpt-02088,felicidade,noun,,2142,счастье,pilot_safe_subset
wfpt-02099,miguel,noun,,2153,михаил,pilot_safe_subset
wfpt-02100,moda,noun,,2154,мода,pilot_safe_subset
wfpt-02102,parada,noun,,2156,aaa,pilot_safe_subset
wfpt-02108,renda,noun,,2162,доход,pilot_safe_subset
wfpt-02115,vinho,noun,,2169,вино,pilot_safe_subset
wfpt-02118,andré,noun,,2172,андрей,pilot_safe_subset
wfpt-02127,câmera,noun,,2181,камера,pilot_safe_subset
wfpt-02130,democracia,noun,,2184,демократия,pilot_safe_subset
wfpt-02135,horizonte,noun,,2189,горизонт,pilot_safe_subset
wfpt-02137,idiota,noun,,2191,идиот,pilot_safe_subset
wfpt-02139,inteligência,noun,,2193,сведения,pilot_safe_subset
wfpt-02144,limite,noun,,2198,предел,pilot_safe_subset
wfpt-02145,lucas,noun,,2199,лука,pilot_safe_subset
wfpt-02148,motor,noun,,2202,мотор,pilot_safe_subset
wfpt-02150,papa,noun,,2204,папство,pilot_safe_subset
wfpt-02155,segredo,noun,,2209,тайна,pilot_safe_subset
wfpt-02157,tio,noun,,2211,дядя,pilot_safe_subset
wfpt-02158,turismo,noun,,2212,туризм,pilot_safe_subset
wfpt-02160,alcançar,verb,,2214,достичь,pilot_safe_subset
wfpt-02161,amizade,noun,,2215,дружба,pilot_safe_subset
wfpt-02167,cantar,verb,,2221,петь,pilot_safe_subset
wfpt-02171,cerveja,noun,,2225,пиво,pilot_safe_subset
wfpt-02176,edifício,noun,,2230,здание,pilot_safe_subset
wfpt-02180,gabriel,noun,,2234,гавриил,pilot_safe_subset
wfpt-02184,letra,noun,,2238,буква,pilot_safe_subset
wfpt-02189,mentira,noun,,2243,ложь,pilot_safe_subset
wfpt-02192,nação,noun,,2246,нация,pilot_safe_subset
wfpt-02200,resolução,noun,,2254,решение,pilot_safe_subset
wfpt-02203,trem,noun,,2257,поезд,pilot_safe_subset
wfpt-02204,vinte,noun,,2258,двадцать,pilot_safe_subset
wfpt-02207,árvore,noun,,2261,дерево,pilot_safe_subset
wfpt-02208,avião,noun,,2262,самолёт,pilot_safe_subset
wfpt-02214,coronel,noun,,2268,полковник,pilot_safe_subset
wfpt-02216,debate,noun,,2270,дебаты,pilot_safe_subset
wfpt-02217,evolução,noun,,2271,эволюция,pilot_safe_subset
wfpt-02219,gato,noun,,2273,кот,pilot_safe_subset
wfpt-02221,inverno,noun,,2275,зима,pilot_safe_subset
wfpt-02222,janela,noun,,2276,окно,pilot_safe_subset
wfpt-02228,paixão,noun,,2282,страсть,pilot_safe_subset
wfpt-02231,pereira,noun,,2285,груша,pilot_safe_subset
wfpt-02237,significado,noun,,2291,значение,pilot_safe_subset
wfpt-02238,sobretudo,noun,,2292,плащ,pilot_safe_subset
wfpt-02246,aldeia,noun,,2300,деревня,pilot_safe_subset
wfpt-02252,biblioteca,noun,,2306,библиотека,pilot_safe_subset
wfpt-02254,cachorro,noun,,2308,собака,pilot_safe_subset
wfpt-02255,carga,noun,,2309,груз,pilot_safe_subset
wfpt-02259,corrente,noun,,2313,цепь,pilot_safe_subset
wfpt-02266,escala,noun,,2320,масштаб,pilot_safe_subset
wfpt-02269,felipe,noun,,2323,филип,pilot_safe_subset
wfpt-02270,ferramenta,noun,,2324,прибор,pilot_safe_subset
wfpt-02271,gelo,noun,,2325,лёд,pilot_safe_subset
wfpt-02275,laboratório,noun,,2329,лаборатория,pilot_safe_subset
wfpt-02287,peixe,noun,,2341,рыба,pilot_safe_subset
wfpt-02292,vírus,noun,,2346,вирусы,pilot_safe_subset
wfpt-02294,alemão,noun,,2348,неме́цкий,pilot_safe_subset
wfpt-02295,amar,verb,,2349,любить,pilot_safe_subset
wfpt-02299,ausência,noun,,2353,отсутствие,pilot_safe_subset
wfpt-02300,aviso,noun,,2354,предупреждение,pilot_safe_subset
wfpt-02302,bomba,noun,,2356,бомба,pilot_safe_subset
wfpt-02303,cantor,noun,,2357,певец,pilot_safe_subset
wfpt-02304,canção,noun,,2358,песнь,pilot_safe_subset
wfpt-02312,conto,noun,,2366,рассказ,pilot_safe_subset
wfpt-02315,descrição,noun,,2369,описание,pilot_safe_subset
wfpt-02320,filosofia,noun,,2374,философия,pilot_safe_subset
wfpt-02324,impedir,verb,,2378,мешать,pilot_safe_subset
wfpt-02326,lança,noun,,2380,копьё,pilot_safe_subset
wfpt-02335,piloto,noun,,2389,пилот,pilot_safe_subset
wfpt-02342,salário,noun,,2396,зарплата,pilot_safe_subset
wfpt-02347,tia,noun,,2401,тётя,pilot_safe_subset
wfpt-02354,aproveitar,verb,,2408,иметь выгоду,pilot_safe_subset
wfpt-02356,classificação,noun,,2410,классифицирование,pilot_safe_subset
wfpt-02362,definição,noun,,2416,определение,pilot_safe_subset
wfpt-02366,estudante,noun,,2420,ученик,pilot_safe_subset
wfpt-02371,flor,noun,,2425,цвет,pilot_safe_subset
wfpt-02373,fugir,verb,,2427,понести,pilot_safe_subset
wfpt-02379,navio,noun,,2433,корабль,pilot_safe_subset
wfpt-02381,palácio,noun,,2435,дворец,pilot_safe_subset
wfpt-02385,peru,noun,,2439,перу,pilot_safe_subset
wfpt-02386,química,noun,,2440,химия,pilot_safe_subset
wfpt-02391,temperatura,noun,,2445,температура,pilot_safe_subset
wfpt-02392,tendência,noun,,2446,тенденция,pilot_safe_subset
wfpt-02410,beijo,noun,,2464,поцелуй,pilot_safe_subset
wfpt-02414,chile,noun,,2468,чили,pilot_safe_subset
wfpt-02417,cérebro,noun,,2471,головной мозг,pilot_safe_subset
wfpt-02421,dona,noun,,2475,женщина,pilot_safe_subset
wfpt-02428,intervenção,noun,,2482,вмешательство,pilot_safe_subset
wfpt-02441,representante,noun,,2495,староста,pilot_safe_subset
wfpt-02443,tratado,noun,,2497,трактат,pilot_safe_subset
wfpt-02448,ásia,noun,,2502,азия,pilot_safe_subset
wfpt-02452,atriz,noun,,2506,актриса,pilot_safe_subset
wfpt-02454,brincadeira,noun,,2508,шутка,pilot_safe_subset
wfpt-02464,impressão,noun,,2518,впечатление,pilot_safe_subset
wfpt-02465,inglaterra,noun,,2519,англия,pilot_safe_subset
wfpt-02471,neto,noun,,2525,внук,pilot_safe_subset
wfpt-02472,oferta,noun,,2526,оферта,pilot_safe_subset
wfpt-02478,piscina,noun,,2532,бассейн,pilot_safe_subset
wfpt-02481,raça,noun,,2535,раса,pilot_safe_subset
wfpt-02484,restaurante,noun,,2538,ресторан,pilot_safe_subset
wfpt-02487,sofrimento,noun,,2541,страдание,pilot_safe_subset
wfpt-02491,toca,noun,,2545,нора́,pilot_safe_subset
wfpt-02492,veículo,noun,,2546,транспортное средство,pilot_safe_subset
wfpt-02498,antônio,noun,,2553,антон,pilot_safe_subset
wfpt-02501,ator,noun,,2556,актёр,pilot_safe_subset
wfpt-02502,açúcar,noun,,2557,сахар,pilot_safe_subset
wfpt-02505,bolo,noun,,2560,торт,pilot_safe_subset
wfpt-02507,chocolate,noun,,2562,шоколад,pilot_safe_subset
wfpt-02522,frequência,noun,,2577,частота,pilot_safe_subset
wfpt-02526,inimigo,noun,,2581,враг,pilot_safe_subset
wfpt-02527,juntar,verb,,2582,собрать,pilot_safe_subset
wfpt-02533,mistura,noun,,2588,меланж,pilot_safe_subset
wfpt-02539,regra,noun,,2594,правило,pilot_safe_subset
wfpt-02553,alcance,noun,,2608,дальность,pilot_safe_subset
wfpt-02554,alexandre,noun,,2609,александр,pilot_safe_subset
wfpt-02561,carvalho,noun,,2616,дуб,pilot_safe_subset
wfpt-02573,doutor,noun,,2628,доктор,pilot_safe_subset
wfpt-02591,petróleo,noun,,2647,нефть,pilot_safe_subset
wfpt-02600,trânsito,noun,,2656,транзит,pilot_safe_subset
wfpt-02603,órgão,noun,,2659,орган,pilot_safe_subset
wfpt-02604,alimentar,verb,,2660,кормить,pilot_safe_subset
wfpt-02609,canadá,noun,,2665,канада,pilot_safe_subset
wfpt-02611,ciclo,noun,,2667,цикл,pilot_safe_subset
wfpt-02612,cirurgia,noun,,2668,хирургия,pilot_safe_subset
wfpt-02619,endereço,noun,,2675,адрес,pilot_safe_subset
wfpt-02627,herói,noun,,2683,герой,pilot_safe_subset
wfpt-02633,luís,noun,,2689,людвиг,pilot_safe_subset
wfpt-02642,poesia,noun,,2698,поэзия,pilot_safe_subset
wfpt-02655,chá,noun,,2711,чай,pilot_safe_subset
wfpt-02656,colômbia,noun,,2713,колумбия,pilot_safe_subset
wfpt-02662,drama,noun,,2719,драма,pilot_safe_subset
wfpt-02664,egito,noun,,2721,египет,pilot_safe_subset
wfpt-02665,especialista,noun,,2722,специалист,pilot_safe_subset
wfpt-02666,existir,verb,,2723,бывать,pilot_safe_subset
wfpt-02673,incêndio,noun,,2730,пожар,pilot_safe_subset
wfpt-02681,moeda,noun,,2738,валюта,pilot_safe_subset
wfpt-02687,peixes,noun,,2744,рыбы,pilot_safe_subset
wfpt-02694,salão,noun,,2751,зал,pilot_safe_subset
wfpt-02698,utilizar,verb,,2755,использовать,pilot_safe_subset
wfpt-02704,austrália,noun,,2763,австралия,pilot_safe_subset
wfpt-02712,cura,noun,,2771,лечение,pilot_safe_subset
wfpt-02713,dedo,noun,,2772,палец,pilot_safe_subset
wfpt-02714,dificuldade,noun,,2773,трудность,pilot_safe_subset
wfpt-02733,primo,noun,,2792,кузен,pilot_safe_subset
wfpt-02738,quebrar,verb,,2797,ломаться,pilot_safe_subset
wfpt-02756,abordagem,noun,,2815,абордаж,pilot_safe_subset
wfpt-02761,cadeira,noun,,2820,стул,pilot_safe_subset
wfpt-02763,castelo,noun,,2822,замок,pilot_safe_subset
wfpt-02764,caça,noun,,2823,охота,pilot_safe_subset
wfpt-02771,derrota,noun,,2830,поражение,pilot_safe_subset
wfpt-02777,exercício,noun,,2836,упражнение,pilot_safe_subset
wfpt-02778,físico,noun,,2837,физик,pilot_safe_subset
wfpt-02782,lógica,noun,,2841,логика,pilot_safe_subset
wfpt-02783,marcar,verb,,2842,записать,pilot_safe_subset
wfpt-02784,mel,noun,,2843,мёд,pilot_safe_subset
wfpt-02788,pinto,noun,,2847,цыплёнок,pilot_safe_subset
wfpt-02797,vencedor,noun,,2856,призёр,pilot_safe_subset
wfpt-02800,adolescente,noun,,2859,подросток,pilot_safe_subset
wfpt-02801,anúncio,noun,,2860,анонс,pilot_safe_subset
wfpt-02802,arquitetura,noun,,2861,архитектура,pilot_safe_subset
wfpt-02803,bíblia,noun,,2862,библия,pilot_safe_subset
wfpt-02810,cruzeiro,noun,,2869,круиз,pilot_safe_subset
wfpt-02812,depressão,noun,,2871,депрессия,pilot_safe_subset
wfpt-02813,destruição,noun,,2872,разрушение,pilot_safe_subset
wfpt-02815,empresário,noun,,2874,бизнесмен,pilot_safe_subset
wfpt-02825,gigante,noun,,2884,гигант,pilot_safe_subset
wfpt-02827,grécia,noun,,2886,греция,pilot_safe_subset
wfpt-02832,machado,noun,,2891,топор,pilot_safe_subset
wfpt-02834,manuel,noun,,2893,мануил,pilot_safe_subset
wfpt-02835,montanha,noun,,2894,гора,pilot_safe_subset
wfpt-02837,orçamento,noun,,2896,бюджет,pilot_safe_subset
wfpt-02841,pescoço,noun,,2900,шея,pilot_safe_subset
wfpt-02844,prima,noun,,2903,кузина,pilot_safe_subset
wfpt-02848,recife,noun,,2907,риф,pilot_safe_subset
wfpt-02851,sono,noun,,2910,сон,pilot_safe_subset
wfpt-02853,talento,noun,,2912,талант,pilot_safe_subset
wfpt-02854,tensão,noun,,2913,напряжение,pilot_safe_subset
wfpt-02860,óleo,noun,,2919,масло,pilot_safe_subset
wfpt-02875,convidado,noun,,2935,гость,pilot_safe_subset
wfpt-02891,instalação,noun,,2951,устано́вка,pilot_safe_subset
wfpt-02895,lago,noun,,2955,озеро,pilot_safe_subset
wfpt-02902,morar,verb,,2962,жить,pilot_safe_subset
wfpt-02921,venezuela,noun,,2981,венесуэла,pilot_safe_subset
wfpt-02924,aparência,noun,,2985,вид,pilot_safe_subset
wfpt-02927,areia,noun,,2988,песок,pilot_safe_subset
wfpt-02928,arroz,noun,,2989,рис,pilot_safe_subset
wfpt-02932,capítulo,noun,,2993,глава,pilot_safe_subset
wfpt-02933,cavalo,noun,,2994,конь,pilot_safe_subset
wfpt-02936,concentração,noun,,2997,напряжение,pilot_safe_subset
wfpt-02939,coroa,noun,,3000,венец,pilot_safe_subset
wfpt-02947,explosão,noun,,3008,взрыв,pilot_safe_subset
wfpt-02962,lenda,noun,,3023,легенда,pilot_safe_subset
wfpt-02966,metal,noun,,3027,металлы,pilot_safe_subset
wfpt-02967,nariz,noun,,3028,нос,pilot_safe_subset
wfpt-02970,ocupação,noun,,3031,оккупация,pilot_safe_subset
wfpt-02973,permissão,noun,,3034,разрешение,pilot_safe_subset
wfpt-02974,pintura,noun,,3035,картина,pilot_safe_subset
wfpt-02975,prata,noun,,3036,серебро,pilot_safe_subset
wfpt-02981,rocha,noun,,3042,скала,pilot_safe_subset
wfpt-02989,voo,noun,,3051,рейс,pilot_safe_subset
wfpt-02993,anjo,noun,,3055,ангел,pilot_safe_subset
wfpt-03002,crítico,noun,,3064,критик,pilot_safe_subset
wfpt-03003,cão,noun,,3065,пёс,pilot_safe_subset
wfpt-03006,dever,noun,,3068,долг,pilot_safe_subset
wfpt-03010,equipamento,noun,,3072,снаряжение,pilot_safe_subset
wfpt-03012,exame,noun,,3074,экзамен,pilot_safe_subset
wfpt-03013,expansão,noun,,3075,экспансия,pilot_safe_subset
wfpt-03021,hipótese,noun,,3083,гипотеза,pilot_safe_subset
wfpt-03026,italiano,noun,,3088,итальянский язык,pilot_safe_subset
wfpt-03035,pastor,noun,,3097,пастор,pilot_safe_subset
wfpt-03038,planta,noun,,3100,растения,pilot_safe_subset
wfpt-03040,queijo,noun,,3102,сыр,pilot_safe_subset
wfpt-03044,ritmo,noun,,3106,темп,pilot_safe_subset
wfpt-03053,vasco,noun,,3115,vásko,pilot_safe_subset
wfpt-03059,aventura,noun,,3121,приключение,pilot_safe_subset
wfpt-03062,bebida,noun,,3124,напитки,pilot_safe_subset
wfpt-03072,disposição,noun,,3134,расстановка,pilot_safe_subset
wfpt-03073,ditadura,noun,,3135,диктатура,pilot_safe_subset
wfpt-03076,esconder,verb,,3138,спрятать,pilot_safe_subset
wfpt-03082,habilidade,noun,,3144,возможность,pilot_safe_subset
wfpt-03083,ideal,noun,,3145,идеал,pilot_safe_subset
wfpt-03087,invasão,noun,,3149,вторжение,pilot_safe_subset
wfpt-03088,investimento,noun,,3150,инвестиции,pilot_safe_subset
wfpt-03093,major,noun,,3155,майор,pilot_safe_subset
wfpt-03101,positivo,noun,,3163,позитив,pilot_safe_subset
wfpt-03106,sal,noun,,3168,соль,pilot_safe_subset
wfpt-03115,árabe,noun,,3177,араб,pilot_safe_subset
wfpt-03128,condenado,noun,,3190,заключённый,pilot_safe_subset
wfpt-03132,cooperação,noun,,3194,сотрудничество,pilot_safe_subset
wfpt-03133,copo,noun,,3195,стакан,pilot_safe_subset
wfpt-03145,guilherme,noun,,3207,вильгельм,pilot_safe_subset
wfpt-03162,primavera,noun,,3224,весна,pilot_safe_subset
wfpt-03163,progresso,noun,,3225,прогресс,pilot_safe_subset
wfpt-03169,roubar,verb,,3231,воровать,pilot_safe_subset
wfpt-03173,sombra,noun,,3235,тень,pilot_safe_subset
wfpt-03179,virgem,noun,,3241,девственник,pilot_safe_subset
wfpt-03186,avó,noun,,3249,бабушка,pilot_safe_subset
wfpt-03190,continente,noun,,3253,континент,pilot_safe_subset
wfpt-03192,demanda,noun,,3255,спрос,pilot_safe_subset
wfpt-03201,fantasia,noun,,3264,костюм,pilot_safe_subset
wfpt-03205,infraestrutura,noun,,3268,инфраструктуры,pilot_safe_subset
wfpt-03207,loucura,noun,,3270,безумие,pilot_safe_subset
wfpt-03209,metrô,noun,,3272,метрополитен,pilot_safe_subset
wfpt-03215,perdão,noun,,3278,прощение,pilot_safe_subset
wfpt-03220,receita,noun,,3283,выручка,pilot_safe_subset
wfpt-03222,regular,verb,,3285,регулировать,pilot_safe_subset
wfpt-03231,tênis,noun,,3294,теннис,pilot_safe_subset
wfpt-03237,álcool,noun,,3300,спирты,pilot_safe_subset
wfpt-03247,calendário,noun,,3310,календарь,pilot_safe_subset
wfpt-03251,coelho,noun,,3314,кролик,pilot_safe_subset
wfpt-03255,convenção,noun,,3318,соглашение,pilot_safe_subset
wfpt-03263,equilíbrio,noun,,3326,равновесие,pilot_safe_subset
wfpt-03264,exceção,noun,,3327,отключение,pilot_safe_subset
wfpt-03275,leitor,noun,,3338,читатель,pilot_safe_subset
wfpt-03286,papai,noun,,3349,папа,pilot_safe_subset
wfpt-03287,paraíso,noun,,3350,рай,pilot_safe_subset
wfpt-03299,suicídio,noun,,3362,суицид,pilot_safe_subset
wfpt-03303,vizinho,noun,,3366,сосед,pilot_safe_subset
wfpt-03310,argumento,noun,,3373,аргумент,pilot_safe_subset
wfpt-03312,bicicleta,noun,,3375,велосипед,pilot_safe_subset
wfpt-03316,carregar,verb,,3379,грузить,pilot_safe_subset
wfpt-03318,comunista,noun,,3381,коммунист,pilot_safe_subset
wfpt-03323,diversidade,noun,,3386,разнообразие,pilot_safe_subset
wfpt-03324,diálogo,noun,,3387,диалог,pilot_safe_subset
wfpt-03327,embaixada,noun,,3390,посольство,pilot_safe_subset
wfpt-03330,espelho,noun,,3393,зеркало,pilot_safe_subset
wfpt-03343,greve,noun,,3406,стачка,pilot_safe_subset
wfpt-03345,hugo,noun,,3408,хью,pilot_safe_subset
wfpt-03355,lição,noun,,3419,урок,pilot_safe_subset
wfpt-03362,paciência,noun,,3426,пасьянс,pilot_safe_subset
wfpt-03367,prato,noun,,3431,тарелка,pilot_safe_subset
wfpt-03371,recurso,noun,,3435,ресурс,pilot_safe_subset
wfpt-03378,tristeza,noun,,3442,грусть,pilot_safe_subset
wfpt-03380,vidro,noun,,3444,стекло,pilot_safe_subset
wfpt-03392,bordo,noun,,3456,клён,pilot_safe_subset
wfpt-03395,carteira,noun,,3459,бумажник,pilot_safe_subset
wfpt-03408,ensaio,noun,,3472,эссе,pilot_safe_subset
wfpt-03416,ido,noun,,3480,идо,pilot_safe_subset
wfpt-03433,marketing,noun,,3497,маркетинг,pilot_safe_subset
wfpt-03439,observar,verb,,3503,следить,pilot_safe_subset
wfpt-03446,placa,noun,,3510,знак,pilot_safe_subset
wfpt-03450,reis,noun,,3514,кни́га царе́й,pilot_safe_subset
wfpt-03459,tenente,noun,,3523,лейтенант,pilot_safe_subset
wfpt-03467,óculos,noun,,3531,очки,pilot_safe_subset
wfpt-03469,alberto,noun,,3533,альберт,pilot_safe_subset
wfpt-03485,cuba,noun,,3549,куба,pilot_safe_subset
